datatype,flow,timestamp,value
packetcount,S2,1612299348,801
bitrate,S2,1612299348,9240336
packetcount,S1,1612299348,792
bitrate,S1,1612299348,9136512
packetcount,S2,1612299349,803
packetcount,Gold,1612299349,1252
packetcount,S1,1612299349,803
bitrate,Gold,1612299349,14663424
bitrate,S1,1612299349,9263408
bitrate,S2,1612299349,9263408
packetcount,Bronze,1612299349,1432
bitrate,Bronze,1612299349,16771584
packetcount,S1,1612299350,797
packetcount,Bronze,1612299350,1512
bitrate,S1,1612299350,9194192
bitrate,Bronze,1612299350,17708544
packetcount,S2,1612299350,800
bitrate,S2,1612299350,9228800
packetcount,Gold,1612299350,1180
bitrate,Gold,1612299350,13820160
packetcount,S2,1612299351,801
packetcount,Gold,1612299351,1290
bitrate,Gold,1612299351,15108480
bitrate,S2,1612299351,9240336
packetcount,S1,1612299351,801
bitrate,S1,1612299351,9240336
bitrate,Bronze,1612299351,16361664
packetcount,Bronze,1612299351,1397
bitrate,S2,1612299352,9228800
packetcount,Bronze,1612299352,1483
bitrate,Bronze,1612299352,17368896
packetcount,S2,1612299352,800
packetcount,S1,1612299352,798
bitrate,S1,1612299352,9205728
packetcount,Gold,1612299352,1207
bitrate,Gold,1612299352,14136384
packetcount,Gold,1612299353,1080
bitrate,Gold,1612299353,12648960
packetcount,Bronze,1612299353,1610
bitrate,Bronze,1612299353,18856320
packetcount,S2,1612299353,802
packetcount,S1,1612299353,799
bitrate,S2,1612299353,9251872
bitrate,S1,1612299353,9217264
packetcount,S2,1612299354,802
packetcount,Bronze,1612299354,1507
bitrate,S2,1612299354,9251872
bitrate,Bronze,1612299354,17649984
packetcount,S1,1612299354,792
bitrate,S1,1612299354,9136512
packetcount,Gold,1612299354,1188
bitrate,Gold,1612299354,13913856
packetcount,S1,1612299355,799
packetcount,S2,1612299355,800
bitrate,Bronze,1612299355,19266240
packetcount,Bronze,1612299355,1645
bitrate,S2,1612299355,9228800
bitrate,S1,1612299355,9217264
packetcount,Gold,1612299355,1045
bitrate,Gold,1612299355,12239040
bitrate,Bronze,1612299356,20238336
packetcount,S2,1612299356,805
bitrate,S2,1612299356,9286480
packetcount,S1,1612299356,804
bitrate,S1,1612299356,9274944
packetcount,Bronze,1612299356,1728
packetcount,Gold,1612299356,952
bitrate,Gold,1612299356,11149824
bitrate,S1,1612299357,9159584
bitrate,Bronze,1612299357,15612096
packetcount,Bronze,1612299357,1333
packetcount,S2,1612299357,797
packetcount,S1,1612299357,794
bitrate,S2,1612299357,9194192
bitrate,Gold,1612299357,15975168
packetcount,Gold,1612299357,1364
packetcount,Gold,1612299358,1629
packetcount,Bronze,1612299358,1060
packetcount,S2,1612299358,803
bitrate,S2,1612299358,9263408
bitrate,Gold,1612299358,19078848
bitrate,Bronze,1612299358,12414720
bitrate,S1,1612299358,9205728
packetcount,S1,1612299358,798
packetcount,S2,1612299359,800
bitrate,Bronze,1612299359,13398528
bitrate,S1,1612299359,9182656
packetcount,S1,1612299359,796
packetcount,Bronze,1612299359,1144
bitrate,S2,1612299359,9228800
packetcount,Gold,1612299359,1549
bitrate,Gold,1612299359,18141888
packetcount,Gold,1612299360,1157
bitrate,Gold,1612299360,13550784
packetcount,S2,1612299360,801
packetcount,S1,1612299360,798
bitrate,S2,1612299360,9240336
bitrate,S1,1612299360,9205728
packetcount,Bronze,1612299360,1534
bitrate,Bronze,1612299360,17966208
packetcount,Bronze,1612299361,1724
bitrate,Bronze,1612299361,20191488
bitrate,S1,1612299361,9194192
packetcount,S2,1612299361,803
bitrate,S2,1612299361,9263408
packetcount,S1,1612299361,797
bitrate,Gold,1612299361,11302080
packetcount,Gold,1612299361,965
packetcount,Bronze,1612299362,1512
packetcount,S1,1612299362,795
bitrate,Gold,1612299362,13855296
bitrate,Bronze,1612299362,17708544
packetcount,Gold,1612299362,1183
bitrate,S1,1612299362,9171120
bitrate,S2,1612299362,9217264
packetcount,S2,1612299362,799
packetcount,Bronze,1612299363,1392
packetcount,S2,1612299363,802
bitrate,Bronze,1612299363,16303104
bitrate,S2,1612299363,9251872
packetcount,S1,1612299363,791
bitrate,S1,1612299363,9124976
packetcount,Gold,1612299363,1304
bitrate,Gold,1612299363,15272448
packetcount,Bronze,1612299364,1477
bitrate,Bronze,1612299364,17298624
packetcount,S1,1612299364,795
packetcount,S2,1612299364,802
bitrate,S1,1612299364,9171120
bitrate,S2,1612299364,9251872
packetcount,Gold,1612299364,1215
bitrate,Gold,1612299364,14230080
packetcount,S1,1612299365,793
packetcount,Bronze,1612299365,1169
bitrate,Bronze,1612299365,13691328
packetcount,S2,1612299365,800
bitrate,S2,1612299365,9228800
bitrate,S1,1612299365,9148048
packetcount,Gold,1612299365,1526
bitrate,Gold,1612299365,17872512
packetcount,S2,1612299366,804
packetcount,Bronze,1612299366,1483
packetcount,S1,1612299366,796
packetcount,Gold,1612299366,1207
bitrate,Bronze,1612299366,17368896
bitrate,S1,1612299366,9182656
bitrate,S2,1612299366,9274944
bitrate,Gold,1612299366,14136384
bitrate,Gold,1612299367,11852544
packetcount,Bronze,1612299367,1688
packetcount,Gold,1612299367,1012
bitrate,Bronze,1612299367,19769856
bitrate,S2,1612299367,9217264
packetcount,S2,1612299367,799
packetcount,S1,1612299367,789
bitrate,S1,1612299367,9101904
packetcount,Gold,1612299368,1301
bitrate,Gold,1612299368,15237312
packetcount,S2,1612299368,806
packetcount,Bronze,1612299368,1380
packetcount,S1,1612299368,804
bitrate,S1,1612299368,9274944
bitrate,S2,1612299368,9298016
bitrate,Bronze,1612299368,16162560
packetcount,S2,1612299369,799
bitrate,S2,1612299369,9217264
bitrate,S1,1612299369,9159584
packetcount,S1,1612299369,794
packetcount,Bronze,1612299369,1400
bitrate,Bronze,1612299369,16396800
packetcount,Gold,1612299369,1296
bitrate,Gold,1612299369,15178752
packetcount,Gold,1612299370,1159
bitrate,Gold,1612299370,13574208
packetcount,S2,1612299370,800
packetcount,S1,1612299370,798
bitrate,S2,1612299370,9228800
bitrate,S1,1612299370,9205728
bitrate,Bronze,1612299370,17942784
packetcount,Bronze,1612299370,1532
packetcount,S1,1612299371,792
packetcount,Gold,1612299371,1456
bitrate,S1,1612299371,9136512
bitrate,Gold,1612299371,17052672
bitrate,S2,1612299371,9205728
packetcount,S2,1612299371,798
packetcount,Bronze,1612299371,1243
bitrate,Bronze,1612299371,14558016
packetcount,S2,1612299372,805
bitrate,Bronze,1612299372,14323776
packetcount,S1,1612299372,804
packetcount,Bronze,1612299372,1223
bitrate,S1,1612299372,9274944
bitrate,S2,1612299372,9286480
packetcount,Gold,1612299372,1457
bitrate,Gold,1612299372,17064384
packetcount,Gold,1612299373,999
packetcount,S2,1612299373,801
bitrate,Gold,1612299373,11700288
bitrate,S2,1612299373,9240336
bitrate,S1,1612299373,9159584
packetcount,S1,1612299373,794
packetcount,Bronze,1612299373,1695
bitrate,Bronze,1612299373,19851840
packetcount,Bronze,1612299374,1583
bitrate,S1,1612299374,9194192
bitrate,Gold,1612299374,12976896
packetcount,Gold,1612299374,1108
packetcount,S2,1612299374,802
bitrate,Bronze,1612299374,18540096
packetcount,S1,1612299374,797
bitrate,S2,1612299374,9251872
packetcount,Bronze,1612299375,1544
bitrate,S2,1612299375,9251872
packetcount,S2,1612299375,802
packetcount,S1,1612299375,798
bitrate,Bronze,1612299375,18083328
bitrate,S1,1612299375,9205728
packetcount,Gold,1612299375,1145
bitrate,Gold,1612299375,13410240
packetcount,Bronze,1612299376,1606
bitrate,Bronze,1612299376,18809472
packetcount,S2,1612299376,804
bitrate,S1,1612299376,9251872
packetcount,S1,1612299376,802
bitrate,S2,1612299376,9274944
packetcount,Gold,1612299376,1077
bitrate,Gold,1612299376,12613824
bitrate,Gold,1612299377,14194944
packetcount,Gold,1612299377,1212
packetcount,S1,1612299377,800
packetcount,S2,1612299377,803
bitrate,S2,1612299377,9263408
bitrate,S1,1612299377,9228800
bitrate,Bronze,1612299377,17263488
packetcount,Bronze,1612299377,1474
packetcount,Bronze,1612299378,1607
packetcount,S1,1612299378,798
bitrate,S1,1612299378,9205728
bitrate,Bronze,1612299378,18821184
bitrate,S2,1612299378,9240336
packetcount,S2,1612299378,801
bitrate,Gold,1612299378,12695808
packetcount,Gold,1612299378,1084
bitrate,Gold,1612299379,12555264
packetcount,Gold,1612299379,1072
packetcount,S2,1612299379,802
bitrate,S2,1612299379,9251872
bitrate,S1,1612299379,9228800
packetcount,S1,1612299379,800
packetcount,Bronze,1612299379,1615
bitrate,Bronze,1612299379,18914880
packetcount,Gold,1612299380,1083
bitrate,Gold,1612299380,12684096
bitrate,S2,1612299380,9240336
packetcount,S2,1612299380,801
packetcount,S1,1612299380,797
bitrate,S1,1612299380,9194192
packetcount,Bronze,1612299380,1608
bitrate,Bronze,1612299380,18832896
packetcount,S2,1612299381,798
bitrate,Bronze,1612299381,18083328
bitrate,S1,1612299381,9136512
packetcount,S1,1612299381,792
packetcount,Bronze,1612299381,1544
bitrate,S2,1612299381,9205728
packetcount,Gold,1612299381,1155
bitrate,Gold,1612299381,13527360
packetcount,S2,1612299382,805
bitrate,S2,1612299382,9286480
bitrate,S1,1612299382,9205728
packetcount,S1,1612299382,798
packetcount,Bronze,1612299382,1444
bitrate,Bronze,1612299382,16912128
packetcount,Gold,1612299382,1242
bitrate,Gold,1612299382,14546304
packetcount,S2,1612299383,799
bitrate,S2,1612299383,9217264
packetcount,Gold,1612299383,1400
bitrate,Gold,1612299383,16396800
bitrate,S1,1612299383,9217264
packetcount,S1,1612299383,799
packetcount,Bronze,1612299383,1291
bitrate,Bronze,1612299383,15120192
bitrate,Gold,1612299384,16818432
packetcount,S1,1612299384,797
packetcount,Gold,1612299384,1436
packetcount,S2,1612299384,801
bitrate,S2,1612299384,9240336
bitrate,S1,1612299384,9194192
bitrate,Bronze,1612299384,14698560
packetcount,Bronze,1612299384,1255
packetcount,Bronze,1612299385,897
packetcount,S1,1612299385,802
bitrate,S1,1612299385,9251872
bitrate,S2,1612299385,9298016
packetcount,S2,1612299385,806
bitrate,Bronze,1612299385,10505664
packetcount,Gold,1612299385,1785
bitrate,Gold,1612299385,20905920
packetcount,S2,1612299386,800
packetcount,Bronze,1612299386,1201
bitrate,Bronze,1612299386,14066112
bitrate,S2,1612299386,9228800
packetcount,S1,1612299386,793
bitrate,S1,1612299386,9148048
bitrate,Gold,1612299386,17509440
packetcount,Gold,1612299386,1495
packetcount,S1,1612299387,798
bitrate,S1,1612299387,9205728
packetcount,Gold,1612299387,1405
bitrate,Gold,1612299387,16455360
packetcount,S2,1612299387,804
bitrate,S2,1612299387,9274944
packetcount,Bronze,1612299387,1282
bitrate,Bronze,1612299387,15014784
bitrate,Bronze,1612299388,14054400
packetcount,Bronze,1612299388,1200
packetcount,Gold,1612299388,1495
bitrate,Gold,1612299388,17509440
packetcount,S2,1612299388,798
bitrate,S2,1612299388,9205728
bitrate,S1,1612299388,9182656
packetcount,S1,1612299388,796
packetcount,S1,1612299389,798
packetcount,Bronze,1612299389,1361
bitrate,Bronze,1612299389,15940032
packetcount,S2,1612299389,803
bitrate,S1,1612299389,9205728
packetcount,Gold,1612299389,1327
bitrate,S2,1612299389,9263408
bitrate,Gold,1612299389,15541824
bitrate,S2,1612299390,9228800
packetcount,S1,1612299390,795
packetcount,Gold,1612299390,1434
bitrate,S1,1612299390,9171120
packetcount,S2,1612299390,800
bitrate,Gold,1612299390,16795008
packetcount,Bronze,1612299390,1261
bitrate,Bronze,1612299390,14768832
packetcount,S1,1612299391,791
packetcount,Gold,1612299391,1425
bitrate,Gold,1612299391,16689600
bitrate,S1,1612299391,9124976
packetcount,S2,1612299391,801
bitrate,S2,1612299391,9240336
packetcount,Bronze,1612299391,1272
bitrate,Bronze,1612299391,14897664
packetcount,Bronze,1612299392,1535
bitrate,S2,1612299392,9251872
packetcount,S2,1612299392,802
bitrate,Bronze,1612299392,17977920
packetcount,S1,1612299392,802
bitrate,S1,1612299392,9251872
bitrate,Gold,1612299392,13468800
packetcount,Gold,1612299392,1150
packetcount,S1,1612299393,799
bitrate,Gold,1612299393,14511168
packetcount,S2,1612299393,802
packetcount,Gold,1612299393,1239
bitrate,S2,1612299393,9251872
bitrate,S1,1612299393,9217264
packetcount,Bronze,1612299393,1449
bitrate,Bronze,1612299393,16970688
bitrate,S1,1612299394,9298016
packetcount,Gold,1612299394,1522
packetcount,S1,1612299394,806
bitrate,Gold,1612299394,17825664
bitrate,S2,1612299394,9274944
packetcount,S2,1612299394,804
bitrate,Bronze,1612299394,13550784
packetcount,Bronze,1612299394,1157
bitrate,Bronze,1612299395,15740928
packetcount,S2,1612299395,798
packetcount,Bronze,1612299395,1344
bitrate,S2,1612299395,9205728
packetcount,S1,1612299395,795
bitrate,S1,1612299395,9171120
packetcount,Gold,1612299395,1352
bitrate,Gold,1612299395,15834624
bitrate,Bronze,1612299396,14581440
bitrate,S2,1612299396,9274944
packetcount,Bronze,1612299396,1245
packetcount,S2,1612299396,804
bitrate,S1,1612299396,9240336
packetcount,S1,1612299396,801
packetcount,Gold,1612299396,1440
bitrate,Gold,1612299396,16865280
packetcount,S2,1612299397,799
bitrate,S2,1612299397,9217264
bitrate,Gold,1612299397,16970688
packetcount,Gold,1612299397,1449
bitrate,S1,1612299397,9182656
packetcount,S1,1612299397,796
bitrate,Bronze,1612299397,14581440
packetcount,Bronze,1612299397,1245
packetcount,Gold,1612299398,1445
packetcount,S2,1612299398,802
bitrate,Gold,1612299398,16923840
bitrate,S2,1612299398,9251872
packetcount,S1,1612299398,797
bitrate,S1,1612299398,9194192
packetcount,Bronze,1612299398,1245
bitrate,Bronze,1612299398,14581440
packetcount,S2,1612299399,797
packetcount,Bronze,1612299399,1360
bitrate,Bronze,1612299399,15928320
packetcount,S1,1612299399,798
bitrate,S2,1612299399,9194192
bitrate,S1,1612299399,9205728
packetcount,Gold,1612299399,1333
bitrate,Gold,1612299399,15612096
packetcount,Bronze,1612299400,1727
bitrate,Bronze,1612299400,20226624
packetcount,S2,1612299400,804
packetcount,S1,1612299400,802
bitrate,S2,1612299400,9274944
bitrate,S1,1612299400,9251872
packetcount,Gold,1612299400,957
bitrate,Gold,1612299400,11208384
packetcount,Gold,1612299401,800
packetcount,S1,1612299401,796
bitrate,Gold,1612299401,9369600
packetcount,S2,1612299401,801
bitrate,S2,1612299401,9240336
bitrate,S1,1612299401,9182656
bitrate,Bronze,1612299401,22159104
packetcount,Bronze,1612299401,1892
packetcount,S1,1612299402,796
packetcount,Bronze,1612299402,1884
packetcount,S2,1612299402,801
bitrate,Bronze,1612299402,22065408
bitrate,S2,1612299402,9240336
bitrate,S1,1612299402,9182656
packetcount,Gold,1612299402,809
bitrate,Gold,1612299402,9475008
packetcount,S1,1612299403,791
packetcount,S2,1612299403,798
bitrate,S2,1612299403,9205728
bitrate,S1,1612299403,9124976
packetcount,Gold,1612299403,766
bitrate,Gold,1612299403,8971392
packetcount,Bronze,1612299403,1933
bitrate,Bronze,1612299403,22639296
bitrate,Gold,1612299404,7401984
packetcount,S2,1612299404,802
bitrate,S2,1612299404,9251872
packetcount,Gold,1612299404,632
bitrate,S1,1612299404,9205728
packetcount,S1,1612299404,798
packetcount,Bronze,1612299404,2056
bitrate,Bronze,1612299404,24079872
packetcount,Gold,1612299405,884
packetcount,S2,1612299405,803
bitrate,Gold,1612299405,10353408
bitrate,S2,1612299405,9263408
packetcount,S1,1612299405,798
bitrate,S1,1612299405,9205728
bitrate,Bronze,1612299405,21151872
packetcount,Bronze,1612299405,1806
packetcount,S1,1612299406,799
bitrate,S2,1612299406,9274944
packetcount,S2,1612299406,804
bitrate,Bronze,1612299406,19266240
bitrate,S1,1612299406,9217264
packetcount,Bronze,1612299406,1645
packetcount,Gold,1612299406,1041
bitrate,Gold,1612299406,12192192
packetcount,Gold,1612299407,1490
bitrate,S1,1612299407,9171120
packetcount,S1,1612299407,795
packetcount,Bronze,1612299407,1204
bitrate,S2,1612299407,9228800
bitrate,Bronze,1612299407,14101248
packetcount,S2,1612299407,800
bitrate,Gold,1612299407,17450880
packetcount,Bronze,1612299408,1292
packetcount,S1,1612299408,800
bitrate,Bronze,1612299408,15131904
bitrate,S1,1612299408,9228800
packetcount,S2,1612299408,801
bitrate,S2,1612299408,9240336
packetcount,Gold,1612299408,1396
bitrate,Gold,1612299408,16349952
packetcount,S2,1612299409,801
bitrate,S2,1612299409,9240336
bitrate,S1,1612299409,9228800
packetcount,S1,1612299409,800
bitrate,Gold,1612299409,13515648
packetcount,Gold,1612299409,1154
packetcount,Bronze,1612299409,1535
bitrate,Bronze,1612299409,17977920
packetcount,S1,1612299410,803
bitrate,Gold,1612299410,15776064
bitrate,S1,1612299410,9263408
packetcount,Gold,1612299410,1347
packetcount,S2,1612299410,805
bitrate,S2,1612299410,9286480
bitrate,Bronze,1612299410,15623808
packetcount,Bronze,1612299410,1334
packetcount,Gold,1612299411,1318
packetcount,S2,1612299411,799
bitrate,S2,1612299411,9217264
bitrate,Gold,1612299411,15436416
packetcount,S1,1612299411,796
bitrate,S1,1612299411,9182656
bitrate,Bronze,1612299411,16115712
packetcount,Bronze,1612299411,1376
packetcount,S1,1612299412,794
bitrate,Bronze,1612299412,15225600
packetcount,Bronze,1612299412,1300
bitrate,S1,1612299412,9159584
packetcount,S2,1612299412,803
bitrate,S2,1612299412,9263408
bitrate,Gold,1612299412,16303104
packetcount,Gold,1612299412,1392
bitrate,Bronze,1612299413,15202176
bitrate,S2,1612299413,9205728
packetcount,S2,1612299413,798
packetcount,Bronze,1612299413,1298
packetcount,S1,1612299413,795
bitrate,S1,1612299413,9171120
packetcount,Gold,1612299413,1398
bitrate,Gold,1612299413,16373376
packetcount,Gold,1612299414,1127
bitrate,Gold,1612299414,13199424
packetcount,S2,1612299414,801
bitrate,S1,1612299414,9159584
packetcount,S1,1612299414,794
bitrate,S2,1612299414,9240336
packetcount,Bronze,1612299414,1567
bitrate,Bronze,1612299414,18352704
packetcount,S1,1612299415,799
bitrate,Gold,1612299415,13550784
bitrate,S2,1612299415,9228800
packetcount,S2,1612299415,800
packetcount,Gold,1612299415,1157
bitrate,S1,1612299415,9217264
packetcount,Bronze,1612299415,1532
bitrate,Bronze,1612299415,17942784
packetcount,Gold,1612299416,1539
packetcount,S2,1612299416,804
bitrate,S2,1612299416,9274944
bitrate,Gold,1612299416,18024768
packetcount,S1,1612299416,795
bitrate,S1,1612299416,9171120
packetcount,Bronze,1612299416,1153
bitrate,Bronze,1612299416,13503936
bitrate,Gold,1612299417,15131904
packetcount,S2,1612299417,801
packetcount,Gold,1612299417,1292
packetcount,S1,1612299417,795
bitrate,S2,1612299417,9240336
bitrate,S1,1612299417,9171120
packetcount,Bronze,1612299417,1401
bitrate,Bronze,1612299417,16408512
packetcount,Gold,1612299418,1435
packetcount,S2,1612299418,803
bitrate,S2,1612299418,9263408
bitrate,S1,1612299418,9159584
bitrate,Gold,1612299418,16806720
packetcount,S1,1612299418,794
packetcount,Bronze,1612299418,1257
bitrate,Bronze,1612299418,14721984
packetcount,S2,1612299419,798
bitrate,S2,1612299419,9205728
packetcount,Gold,1612299419,1446
bitrate,Gold,1612299419,16935552
packetcount,S1,1612299419,794
bitrate,S1,1612299419,9159584
bitrate,Bronze,1612299419,14651712
packetcount,Bronze,1612299419,1251
packetcount,Bronze,1612299420,1326
packetcount,S2,1612299420,803
bitrate,Bronze,1612299420,15530112
bitrate,S2,1612299420,9263408
bitrate,S1,1612299420,9182656
packetcount,S1,1612299420,796
packetcount,Gold,1612299420,1364
bitrate,Gold,1612299420,15975168
packetcount,S1,1612299421,795
bitrate,Gold,1612299421,17544576
packetcount,S2,1612299421,799
bitrate,S2,1612299421,9217264
bitrate,S1,1612299421,9171120
packetcount,Gold,1612299421,1498
packetcount,Bronze,1612299421,1197
bitrate,Bronze,1612299421,14019264
packetcount,Gold,1612299422,1609
bitrate,S2,1612299422,9274944
bitrate,Gold,1612299422,18844608
packetcount,S2,1612299422,804
bitrate,S1,1612299422,9182656
packetcount,S1,1612299422,796
packetcount,Bronze,1612299422,1080
bitrate,Bronze,1612299422,12648960
bitrate,S1,1612299423,9240336
bitrate,Gold,1612299423,17029248
packetcount,S2,1612299423,803
bitrate,S2,1612299423,9263408
packetcount,S1,1612299423,801
packetcount,Gold,1612299423,1454
packetcount,Bronze,1612299423,1232
bitrate,Bronze,1612299423,14429184
packetcount,Bronze,1612299424,1231
bitrate,Bronze,1612299424,14417472
bitrate,S1,1612299424,9251872
packetcount,S1,1612299424,802
bitrate,S2,1612299424,9251872
packetcount,S2,1612299424,802
bitrate,Gold,1612299424,17029248
packetcount,Gold,1612299424,1454
packetcount,S2,1612299425,800
packetcount,S1,1612299425,794
bitrate,S1,1612299425,9159584
bitrate,S2,1612299425,9228800
packetcount,Bronze,1612299425,904
packetcount,Gold,1612299425,1791
bitrate,Bronze,1612299425,10587648
bitrate,Gold,1612299425,20971480
packetcount,S1,1612299426,799
packetcount,S2,1612299426,798
bitrate,Gold,1612299426,15658944
bitrate,S2,1612299426,9205728
bitrate,S1,1612299426,9217264
packetcount,Gold,1612299426,1337
packetcount,Bronze,1612299426,1356
bitrate,Bronze,1612299426,15881472
bitrate,Bronze,1612299427,13211136
packetcount,S1,1612299427,798
packetcount,Bronze,1612299427,1128
bitrate,S1,1612299427,9205728
packetcount,S2,1612299427,802
bitrate,S2,1612299427,9251872
packetcount,Gold,1612299427,1561
bitrate,Gold,1612299427,18282432
packetcount,S2,1612299428,805
bitrate,Gold,1612299428,19102272
packetcount,Gold,1612299428,1631
bitrate,S2,1612299428,9286480
packetcount,S1,1612299428,799
bitrate,S1,1612299428,9217264
packetcount,Bronze,1612299428,1054
bitrate,Bronze,1612299428,12344448
packetcount,Bronze,1612299429,1032
bitrate,Bronze,1612299429,12086784
packetcount,S2,1612299429,801
bitrate,S2,1612299429,9240336
packetcount,S1,1612299429,797
bitrate,S1,1612299429,9194192
packetcount,Gold,1612299429,1659
bitrate,Gold,1612299429,19430208
packetcount,S1,1612299430,795
packetcount,S2,1612299430,805
bitrate,S1,1612299430,9171120
packetcount,Gold,1612299430,1665
bitrate,Gold,1612299430,19500480
bitrate,S2,1612299430,9286480
packetcount,Bronze,1612299430,1024
bitrate,Bronze,1612299430,11993088
packetcount,Bronze,1612299431,1214
bitrate,Bronze,1612299431,14218368
bitrate,S2,1612299431,9251872
packetcount,S2,1612299431,802
packetcount,S1,1612299431,796
bitrate,S1,1612299431,9182656
packetcount,Gold,1612299431,1478
bitrate,Gold,1612299431,17310336
packetcount,Gold,1612299432,1302
packetcount,S1,1612299432,795
bitrate,S1,1612299432,9171120
bitrate,Gold,1612299432,15249024
bitrate,S2,1612299432,9228800
packetcount,S2,1612299432,800
bitrate,Bronze,1612299432,16303104
packetcount,Bronze,1612299432,1392
bitrate,Gold,1612299433,12590400
packetcount,Gold,1612299433,1075
packetcount,S1,1612299433,797
bitrate,S1,1612299433,9194192
packetcount,S2,1612299433,801
packetcount,Bronze,1612299433,1616
bitrate,S2,1612299433,9240336
bitrate,Bronze,1612299433,18926592
packetcount,Gold,1612299434,1120
packetcount,S1,1612299434,789
bitrate,S1,1612299434,9101904
bitrate,Gold,1612299434,13117440
packetcount,S2,1612299434,802
packetcount,Bronze,1612299434,1578
bitrate,S2,1612299434,9251872
bitrate,Bronze,1612299434,18481536
packetcount,Bronze,1612299435,1517
packetcount,S1,1612299435,798
bitrate,S1,1612299435,9205728
bitrate,Bronze,1612299435,17767104
packetcount,S2,1612299435,800
bitrate,Gold,1612299435,13749888
packetcount,Gold,1612299435,1174
bitrate,S2,1612299435,9228800
packetcount,S1,1612299436,795
bitrate,S2,1612299436,9240336
packetcount,S2,1612299436,801
packetcount,Bronze,1612299436,1387
bitrate,S1,1612299436,9171120
bitrate,Bronze,1612299436,16244544
packetcount,Gold,1612299436,1306
bitrate,Gold,1612299436,15295872
bitrate,S2,1612299437,9240336
packetcount,S2,1612299437,801
bitrate,S1,1612299437,9171120
packetcount,Bronze,1612299437,1274
packetcount,S1,1612299437,795
bitrate,Bronze,1612299437,14921088
packetcount,Gold,1612299437,1419
bitrate,Gold,1612299437,16619328
packetcount,S2,1612299438,804
bitrate,S2,1612299438,9274944
bitrate,Bronze,1612299438,14967936
packetcount,Bronze,1612299438,1278
bitrate,S1,1612299438,9251872
packetcount,S1,1612299438,802
packetcount,Gold,1612299438,1406
bitrate,Gold,1612299438,16467072
bitrate,Bronze,1612299439,14874240
bitrate,S2,1612299439,9217264
packetcount,Bronze,1612299439,1270
packetcount,S2,1612299439,799
bitrate,S1,1612299439,9205728
packetcount,S1,1612299439,798
packetcount,Gold,1612299439,1422
bitrate,Gold,1612299439,16654464
bitrate,Bronze,1612299440,15647232
packetcount,S2,1612299440,801
bitrate,S2,1612299440,9240336
packetcount,Bronze,1612299440,1336
packetcount,S1,1612299440,790
packetcount,Gold,1612299440,1362
bitrate,S1,1612299440,9113440
bitrate,Gold,1612299440,15951744
bitrate,Bronze,1612299441,14241792
packetcount,S2,1612299441,803
packetcount,Bronze,1612299441,1216
bitrate,S2,1612299441,9263408
packetcount,Gold,1612299441,1471
packetcount,S1,1612299441,799
bitrate,Gold,1612299441,17228352
bitrate,S1,1612299441,9217264
packetcount,S1,1612299442,799
packetcount,Gold,1612299442,1293
bitrate,S1,1612299442,9217264
bitrate,Gold,1612299442,15143616
packetcount,S2,1612299442,802
bitrate,S2,1612299442,9251872
bitrate,Bronze,1612299442,16338240
packetcount,Bronze,1612299442,1395
packetcount,Bronze,1612299443,1628
packetcount,S1,1612299443,800
bitrate,S1,1612299443,9228800
bitrate,S2,1612299443,9263408
packetcount,S2,1612299443,803
bitrate,Bronze,1612299443,19067136
packetcount,Gold,1612299443,1058
bitrate,Gold,1612299443,12391296
packetcount,S2,1612299444,802
bitrate,S1,1612299444,9251872
packetcount,S1,1612299444,802
bitrate,S2,1612299444,9251872
packetcount,Gold,1612299444,1346
bitrate,Gold,1612299444,15764352
bitrate,Bronze,1612299444,15670656
packetcount,Bronze,1612299444,1338
packetcount,Bronze,1612299445,1536
bitrate,Bronze,1612299445,17989632
packetcount,S1,1612299445,799
bitrate,S1,1612299445,9217264
packetcount,S2,1612299445,802
bitrate,S2,1612299445,9251872
packetcount,Gold,1612299445,1154
bitrate,Gold,1612299445,13515648
packetcount,S1,1612299446,792
packetcount,Bronze,1612299446,957
bitrate,Bronze,1612299446,11208384
packetcount,S2,1612299446,797
bitrate,S1,1612299446,9136512
bitrate,S2,1612299446,9194192
packetcount,Gold,1612299446,1743
bitrate,Gold,1612299446,20414016
packetcount,Bronze,1612299447,1356
packetcount,S1,1612299447,793
bitrate,S1,1612299447,9148048
bitrate,Bronze,1612299447,15881472
packetcount,Gold,1612299447,1339
bitrate,S2,1612299447,9228800
packetcount,S2,1612299447,800
bitrate,Gold,1612299447,15682368
packetcount,Gold,1612299448,1058
bitrate,S1,1612299448,9240336
bitrate,Gold,1612299448,12391296
packetcount,S2,1612299448,802
packetcount,S1,1612299448,801
bitrate,S2,1612299448,9251872
packetcount,Bronze,1612299448,1629
bitrate,Bronze,1612299448,19078848
bitrate,S1,1612299449,9182656
packetcount,S2,1612299449,802
packetcount,S1,1612299449,796
bitrate,S2,1612299449,9251872
packetcount,Bronze,1612299449,1422
bitrate,Bronze,1612299449,16654464
packetcount,Gold,1612299449,1269
bitrate,Gold,1612299449,14862528
bitrate,Gold,1612299450,16994112
packetcount,S1,1612299450,797
packetcount,Gold,1612299450,1451
bitrate,S1,1612299450,9194192
packetcount,S2,1612299450,800
bitrate,S2,1612299450,9228800
packetcount,Bronze,1612299450,1241
bitrate,Bronze,1612299450,14534592
bitrate,Gold,1612299451,15518400
packetcount,S2,1612299451,808
bitrate,S1,1612299451,9274944
